,30-3,10-3,30-5,10-5,30-7,10-7
CAH,-0.013481995516353394,-0.006210453227145823,-0.009562425960852767,-0.006886125251594962,-0.00617589988611662,-0.010657574197776172
WMB,-0.013957813428743065,0.004163286724682953,-0.013657111236071441,0.006372940485367485,-0.008816178090567981,0.013878660213384358
TXT,-0.014075837852814622,0.0025224710830357468,-0.02592612792172548,0.008004953310076706,-0.036047436117808716,0.01178156632888602
UAA,-0.014860823964954886,0.0065886128576643005,-0.023933842416107274,0.011519102061243298,-0.03309810982638108,0.013147404461465013
COG,-0.015528141452160239,0.003194822462357414,-0.017301156068862737,0.019416042049257686,-0.018384024003166223,0.03213189802827314
TPR,-0.015806601317384174,0.00782082581616171,-0.0171311833813907,0.018008175405934496,-0.01536048245197356,0.04444196734111094
INCY,-0.016377908368728204,0.004308402687281821,-0.018630093200240817,0.00021302596992134557,-0.014747799748024537,-0.0018536273002780132
FCX,-0.016432212522243042,0.005706095729569491,-0.0244403321614218,0.012084287732897039,-0.040116683198667354,0.0199742565232687
UNM,-0.017501463624976954,-0.01491733231274616,-0.01897746683818001,-0.025964950753556554,-0.02052221308128286,-0.016931689080772198
AAL,-0.01835016952927925,0.002800770548128838,-0.02089147844962569,0.00609296477770975,-0.024483320000719445,0.007570391273557095
MPC,-0.018363773229937215,0.01120884629309776,-0.013294484808044849,0.0339165789995857,0.0015576801551803567,0.0581791859415571
IVZ,-0.018440510076314625,-0.005281359119195421,-0.02349304818181639,-0.0037052827463736546,-0.033218254919561305,-0.004722956458196133
MYL,-0.01844393272761261,0.006055969730296926,-0.010881782179566563,0.023789891866669154,-0.0034335674480869332,0.038224958791581644
ABC,-0.018467690707051242,0.00648657920458786,-0.02320736624666049,0.010507535803514913,-0.024930665504751377,0.017664119800747866
HOG,-0.019741168441037567,-0.0004674975393539614,-0.022321322585371502,0.0047872490340729,-0.024622372200030468,0.009406197209915304
PXD,-0.020146692020121412,-0.002377778038162909,-0.023983931287114686,0.002320795216403389,-0.02418587383374472,0.015282454256193529
APA,-0.020381708605540495,-0.0069846963773926565,-0.02485067234676382,-0.0035663725811838284,-0.025476269915225655,-0.020869743571416
SEE,-0.021532251677823154,0.005356266447417612,-0.024533219171132287,0.009123253421414582,-0.028201514796173843,0.01563270790558954
TAP,-0.021922002899768877,-0.0009105244392331757,-0.02576220769584165,0.0017934737243261805,-0.030504479259387922,0.002492019460571848
CXO,-0.022116455008780095,-0.004575056002699036,-0.018959177938089374,-0.0032837259139012133,-0.01986886157941061,-0.0006080913352965395
M,-0.024403242452477877,0.004798813155955297,-0.02651638737256831,0.023431275513326494,-0.016352946189227977,0.05661632070813068
FTI,-0.025039744547561502,-0.01017826252693607,-0.017396325048958397,-0.01591720463764921,4.14055192123795e-05,-0.026950023869935048
NLSN,-0.027533945201356488,0.0015543561310408802,-0.021671910539456295,0.007687249322639235,-0.012930842011157042,0.021528073579513727
SLB,-0.0296555051605718,-0.006222810340094775,-0.027946824280599202,-0.01111366873977921,-0.02229640169724675,-0.012757135293523838
ADS,-0.02987853900014788,-0.0019754016503435224,-0.03389386538987543,0.000531487134279073,-0.03747057509704656,0.003789495660564358
XEC,-0.03104242179450408,-0.007189775965864771,-0.03377002460826977,-0.00017120455349824718,-0.035536656084079146,-0.012096456687828399
HAL,-0.03367572963965303,-0.010122858028684786,-0.04334214137698326,-0.021495377228402352,-0.04642922495629021,-0.03940030902632708
DISH,-0.034823941971934946,-0.012314923379397812,-0.03336177343182554,-0.01555969742350223,-0.03581118816279994,-0.02000774103349046
NWL,-0.06786092455260151,-0.007262531781992291,-0.07517667252340118,-0.010727102476605459,-0.07900727255272866,-0.010717838620868388
